Order_ID,Order_Date,Region,City,Product_Category,Product_Name,Sales,Cost,Profit,Discount,Customer_Satisfaction,Delivery_Days,Customer_Age,Customer_Segment
ORD01165,2025-06-04,North,Kano,Furniture,Furniture Item 6,1471.4,1294.83,73.03,11.7,4.0,2.7,27,Consumer
ORD01166,2025-08-07,North,Kano,Electronics,Electronics Item 8,691.36,497.78,146.18,11.4,4.6,2.7,24,Consumer
ORD01167,2025-08-29,South,Port Harcourt,Furniture,Furniture Item 3,2190.94,1928.03,-64.91,24.9,3.6,9.3,36,Consumer
ORD01168,2025-11-21,South,Uyo,Furniture,Furniture Item 12,2058.2,1811.22,-54.43,24.4,3.4,6.0,55,Small Business
ORD01169,2025-08-23,South,Uyo,Electronics,Electronics Item 1,1470.8,1058.98,160.67,28.5,2.7,8.9,55,Consumer
ORD01170,2025-11-23,South,Port Harcourt,Furniture,Furniture Item 2,1859.86,1636.68,14.52,18.7,3.4,8.5,51,Consumer
ORD01171,2025-10-24,East,Owerri,Office Supplies,Office Supplies Item 8,403.67,274.49,114.19,6.2,3.6,4.9,20,Consumer
ORD01172,2025-05-31,West,Lagos,Furniture,Furniture Item 11,1305.25,1148.62,52.67,13.3,4.6,5.3,56,Consumer
ORD01173,2025-04-22,North,Kano,Furniture,Furniture Item 12,1375.53,1210.47,95.85,8.4,3.8,6.0,32,Consumer
ORD01174,2025-08-18,West,Lagos,Electronics,Electronics Item 9,935.61,673.64,191.98,12.5,3.7,5.4,21,Consumer
ORD01175,2025-09-16,East,Enugu,Office Supplies,Office Supplies Item 7,446.3,303.48,124.81,6.7,4.8,2.9,28,Consumer
ORD01176,2025-05-04,South,Port Harcourt,Electronics,Electronics Item 13,1176.41,847.01,207.4,17.3,2.8,10.1,41,Consumer
ORD01177,2025-07-12,South,Uyo,Office Supplies,Office Supplies Item 10,518.49,352.57,112.57,17.1,3.2,9.8,42,Consumer
ORD01178,2025-03-27,West,Ibadan,Furniture,Furniture Item 11,1747.15,1537.49,90.8,11.3,4.2,4.9,53,Consumer
ORD01179,2025-05-04,South,Uyo,Electronics,Electronics Item 11,942.56,678.64,175.72,15.6,4.0,7.8,42,Small Business
ORD01180,2025-08-16,South,Uyo,Furniture,Furniture Item 10,1537.78,1353.24,34.86,16.2,2.4,8.7,30,Small Business
ORD01181,2025-12-15,West,Ibadan,Furniture,Furniture Item 1,2246.12,1976.59,125.95,10.7,4.8,2.6,33,Consumer
ORD01182,2025-06-07,South,Port Harcourt,Office Supplies,Office Supplies Item 2,226.78,154.21,49.92,16.6,2.9,5.9,37,Consumer
ORD01183,2025-11-29,East,Owerri,Office Supplies,Office Supplies Item 9,509.74,346.62,121.74,13.5,3.9,5.6,34,Consumer
ORD01184,2025-07-17,East,Enugu,Electronics,Electronics Item 11,1559.57,1122.89,340.31,10.3,4.3,3.3,61,Consumer
ORD01185,2025-05-21,East,Owerri,Office Supplies,Office Supplies Item 12,574.41,390.6,153.97,8.7,4.7,5.0,62,Corporate
ORD01186,2025-11-26,West,Ibadan,Electronics,Electronics Item 10,686.72,494.44,171.38,5.1,3.3,3.4,61,Consumer
ORD01187,2025-10-30,East,Owerri,Electronics,Electronics Item 13,961.48,692.26,185.0,14.6,4.3,3.9,29,Corporate
ORD01188,2025-11-11,East,Enugu,Furniture,Furniture Item 14,1995.04,1755.63,87.28,12.7,4.0,3.6,27,Consumer
ORD01189,2025-03-30,West,Ibadan,Furniture,Furniture Item 9,1645.75,1448.26,115.03,8.4,4.4,3.9,62,Consumer
ORD01190,2025-10-25,North,Kaduna,Office Supplies,Office Supplies Item 14,547.38,372.22,151.28,7.3,4.6,3.7,32,Corporate
ORD01191,2025-02-13,West,Ibadan,Electronics,Electronics Item 8,1465.69,1055.29,360.65,5.7,4.4,3.9,37,Consumer
ORD01192,2025-08-31,North,Kano,Furniture,Furniture Item 2,2332.38,2052.49,104.56,12.5,4.9,5.1,29,Corporate
ORD01193,2025-08-05,South,Uyo,Electronics,Electronics Item 3,756.6,544.75,129.9,18.1,2.7,9.3,23,Consumer
ORD01194,2025-06-25,North,Kano,Furniture,Furniture Item 7,2237.59,1969.08,109.72,11.8,3.6,3.6,63,Consumer
ORD01195,2025-03-04,East,Enugu,Office Supplies,Office Supplies Item 2,489.33,332.75,139.13,5.9,4.8,3.8,58,Consumer
ORD01196,2025-11-20,East,Owerri,Office Supplies,Office Supplies Item 12,431.34,293.31,110.81,10.5,4.6,3.3,55,Consumer
ORD01197,2025-01-19,North,Kano,Office Supplies,Office Supplies Item 4,406.58,276.47,106.52,9.7,4.1,3.3,48,Small Business
ORD01198,2025-04-12,West,Lagos,Furniture,Furniture Item 12,1603.98,1411.5,61.46,13.6,4.5,3.4,36,Consumer
ORD01199,2025-05-21,South,Port Harcourt,Furniture,Furniture Item 2,1437.35,1264.87,32.2,16.3,3.4,4.7,33,Consumer
ORD01200,2025-09-14,East,Owerri,Office Supplies,Office Supplies Item 3,539.77,367.04,137.67,10.8,4.3,5.3,19,Consumer
ORD01201,2025-05-25,East,Enugu,Electronics,Electronics Item 8,913.17,657.48,217.94,6.9,4.1,5.5,27,Consumer
ORD01202,2025-12-07,East,Enugu,Furniture,Furniture Item 8,1929.12,1697.63,126.78,9.0,4.0,2.2,37,Small Business
ORD01203,2025-08-24,North,Kaduna,Furniture,Furniture Item 2,2019.99,1777.59,102.34,11.6,3.9,2.4,55,Corporate
ORD01204,2025-12-15,North,Kano,Office Supplies,Office Supplies Item 9,551.94,375.32,127.88,14.7,3.5,2.6,58,Consumer
ORD01205,2025-01-23,West,Lagos,Furniture,Furniture Item 1,598.05,526.28,33.91,10.6,4.1,2.7,36,Consumer
ORD01206,2025-05-23,West,Lagos,Office Supplies,Office Supplies Item 13,306.97,208.74,84.82,7.3,3.4,5.8,38,Small Business
ORD01207,2025-09-10,East,Owerri,Office Supplies,Office Supplies Item 7,359.08,244.17,101.67,6.1,4.6,3.2,25,Corporate
ORD01208,2025-03-29,North,Kano,Office Supplies,Office Supplies Item 8,447.72,304.45,118.62,9.2,4.2,3.5,21,Corporate
ORD01209,2025-01-16,South,Uyo,Electronics,Electronics Item 3,742.72,534.76,121.2,19.5,2.8,7.4,51,Corporate
ORD01210,2025-01-28,North,Kaduna,Electronics,Electronics Item 13,800.04,576.03,173.13,10.6,4.2,4.5,46,Consumer
ORD01211,2025-10-06,North,Kaduna,Electronics,Electronics Item 5,1164.22,838.24,253.44,10.4,4.1,2.2,25,Corporate
ORD01212,2025-07-18,North,Kaduna,Office Supplies,Office Supplies Item 12,460.36,313.04,111.46,13.0,4.3,2.9,62,Consumer
ORD01213,2025-04-25,South,Port Harcourt,Office Supplies,Office Supplies Item 1,441.0,299.88,99.15,15.9,2.7,7.8,64,Consumer
ORD01214,2025-04-16,South,Port Harcourt,Office Supplies,Office Supplies Item 2,135.01,91.8,30.9,15.2,3.5,8.7,32,Consumer
ORD01215,2025-03-14,South,Uyo,Furniture,Furniture Item 2,1627.1,1431.84,67.23,13.1,3.4,7.8,49,Consumer
ORD01216,2025-10-15,West,Lagos,Electronics,Electronics Item 14,821.31,591.34,158.65,14.5,4.4,3.4,41,Small Business
ORD01217,2025-10-29,West,Lagos,Electronics,Electronics Item 11,1093.34,787.21,264.44,6.4,3.8,2.7,51,Corporate
ORD01218,2025-09-26,East,Owerri,Furniture,Furniture Item 12,1642.95,1445.8,111.97,8.6,4.1,5.3,49,Consumer
ORD01219,2025-04-08,South,Port Harcourt,Office Supplies,Office Supplies Item 5,351.05,238.71,69.55,20.3,2.9,7.9,58,Consumer
ORD01220,2025-12-11,West,Ibadan,Office Supplies,Office Supplies Item 2,439.78,299.05,114.65,9.9,3.3,4.8,59,Consumer
ORD01221,2025-03-06,West,Ibadan,Electronics,Electronics Item 14,1026.6,739.16,243.88,7.1,3.9,3.2,56,Consumer
ORD01222,2025-03-30,North,Kaduna,Office Supplies,Office Supplies Item 12,320.38,217.86,91.91,5.5,4.4,2.5,31,Small Business
ORD01223,2025-10-17,West,Lagos,Electronics,Electronics Item 11,1164.52,838.45,263.95,8.9,4.1,3.5,55,Consumer
ORD01224,2025-06-25,North,Kano,Furniture,Furniture Item 4,1838.68,1618.04,71.74,13.5,4.0,5.1,27,Consumer
ORD01225,2025-01-18,North,Kano,Furniture,Furniture Item 11,1582.36,1392.48,122.3,7.1,4.2,4.2,63,Consumer
ORD01226,2025-12-22,South,Port Harcourt,Furniture,Furniture Item 8,1618.39,1424.18,-22.44,22.3,2.9,5.1,20,Consumer
ORD01227,2025-08-15,West,Ibadan,Electronics,Electronics Item 9,853.72,614.68,177.63,12.0,4.9,3.7,64,Consumer
ORD01228,2025-08-03,North,Kaduna,Electronics,Electronics Item 11,541.39,389.8,126.07,7.9,4.6,4.1,36,Consumer
ORD01229,2025-07-10,West,Ibadan,Office Supplies,Office Supplies Item 11,563.78,383.37,136.48,13.0,4.5,5.5,30,Corporate
ORD01230,2025-05-23,South,Uyo,Office Supplies,Office Supplies Item 12,306.82,208.64,71.14,14.7,2.8,5.4,61,Consumer
ORD01231,2025-01-08,South,Uyo,Electronics,Electronics Item 1,776.66,559.2,149.53,14.6,3.1,8.1,20,Consumer
ORD01232,2025-04-22,South,Uyo,Electronics,Electronics Item 2,729.19,525.02,113.67,20.7,3.4,8.9,42,Consumer
ORD01233,2025-09-15,South,Uyo,Furniture,Furniture Item 2,1757.71,1546.78,-9.81,20.9,3.8,5.5,32,Consumer
ORD01234,2025-05-18,South,Port Harcourt,Electronics,Electronics Item 6,969.1,697.75,162.76,18.7,4.0,6.6,58,Corporate
ORD01235,2025-02-09,East,Enugu,Electronics,Electronics Item 11,1233.57,888.17,253.41,12.4,3.8,2.5,48,Corporate
ORD01236,2025-03-01,North,Kaduna,Office Supplies,Office Supplies Item 5,369.83,251.48,91.56,12.1,3.9,3.8,42,Consumer
ORD01237,2025-10-06,South,Uyo,Office Supplies,Office Supplies Item 1,363.74,247.34,65.97,23.1,3.1,6.7,60,Corporate
ORD01238,2025-04-05,North,Kano,Electronics,Electronics Item 7,1031.57,742.73,206.08,13.4,4.4,6.2,36,Corporate
ORD01239,2025-07-25,East,Enugu,Electronics,Electronics Item 5,778.46,560.49,177.74,8.6,4.1,4.5,43,Consumer
ORD01240,2025-09-21,East,Owerri,Furniture,Furniture Item 1,2112.26,1858.79,156.01,7.7,4.4,2.4,31,Consumer
ORD01241,2025-03-28,East,Enugu,Office Supplies,Office Supplies Item 11,512.73,348.65,138.33,8.4,4.3,5.3,24,Small Business
ORD01242,2025-01-26,North,Kano,Furniture,Furniture Item 10,1080.02,950.41,85.75,6.8,5.0,5.2,59,Corporate
ORD01243,2025-04-23,South,Uyo,Electronics,Electronics Item 10,1266.98,912.23,192.61,21.3,3.8,6.5,51,Consumer
ORD01244,2025-06-02,South,Uyo,Furniture,Furniture Item 14,1753.01,1542.65,77.49,12.6,2.7,5.9,64,Corporate
ORD01245,2025-09-05,East,Enugu,Electronics,Electronics Item 7,1126.53,811.1,250.18,9.7,3.8,3.6,36,Consumer
ORD01246,2025-06-22,West,Ibadan,Electronics,Electronics Item 5,1127.59,811.87,251.74,9.5,3.6,4.2,61,Small Business
ORD01247,2025-05-29,North,Kaduna,Furniture,Furniture Item 8,1229.96,1082.37,86.64,8.3,3.7,4.3,41,Small Business
ORD01248,2025-08-10,East,Owerri,Furniture,Furniture Item 8,1786.59,1572.2,80.64,12.5,4.2,4.7,34,Consumer
ORD01249,2025-02-15,East,Owerri,Office Supplies,Office Supplies Item 12,405.72,275.89,107.77,9.1,4.6,4.5,27,Corporate
ORD01250,2025-12-09,South,Port Harcourt,Furniture,Furniture Item 6,1708.6,1503.57,52.42,14.9,2.6,3.3,36,Corporate
ORD01251,2025-11-26,North,Kaduna,Electronics,Electronics Item 13,1383.09,995.83,334.7,6.3,3.6,1.0,21,Corporate
ORD01252,2025-10-05,South,Uyo,Electronics,Electronics Item 3,1094.82,788.27,183.24,18.8,3.3,5.6,23,Corporate
ORD01253,2025-10-09,South,Port Harcourt,Furniture,Furniture Item 9,2273.94,2001.07,77.81,14.3,3.4,10.1,40,Corporate
ORD01254,2025-03-14,West,Lagos,Office Supplies,Office Supplies Item 5,322.58,219.35,80.66,11.7,4.7,5.3,51,Corporate
ORD01255,2025-05-26,South,Port Harcourt,Office Supplies,Office Supplies Item 7,401.34,272.91,71.85,23.5,3.3,6.7,24,Corporate
ORD01256,2025-12-31,West,Ibadan,Furniture,Furniture Item 3,1883.05,1657.08,162.57,5.6,4.2,5.6,60,Consumer
ORD01257,2025-10-16,East,Enugu,Office Supplies,Office Supplies Item 10,385.92,262.42,91.35,13.9,4.5,7.0,31,Corporate
ORD01258,2025-03-09,South,Port Harcourt,Office Supplies,Office Supplies Item 3,481.75,327.59,123.08,10.8,3.9,6.0,37,Consumer
ORD01259,2025-07-03,East,Owerri,Office Supplies,Office Supplies Item 8,497.79,338.5,123.76,11.9,4.7,5.2,44,Consumer
ORD01260,2025-10-14,North,Kano,Electronics,Electronics Item 11,1376.19,990.86,281.11,12.6,4.3,2.7,57,Small Business
ORD01261,2025-06-16,West,Lagos,Office Supplies,Office Supplies Item 14,427.84,290.93,121.62,6.0,5.0,4.6,24,Consumer
ORD01262,2025-09-07,West,Ibadan,Furniture,Furniture Item 2,1514.1,1332.41,61.13,13.3,4.2,4.3,62,Consumer
ORD01263,2025-12-09,West,Ibadan,Office Supplies,Office Supplies Item 6,446.05,303.32,103.96,14.5,4.2,4.8,30,Consumer
ORD01264,2025-11-23,East,Owerri,Electronics,Electronics Item 9,734.0,528.48,175.26,6.9,4.2,5.7,34,Small Business
ORD01265,2025-04-25,North,Kaduna,Office Supplies,Office Supplies Item 12,623.01,423.65,178.07,5.7,4.4,3.4,52,Consumer
ORD01266,2025-06-24,North,Kano,Electronics,Electronics Item 3,1144.88,824.32,281.21,5.7,3.6,4.2,44,Consumer
ORD01267,2025-02-26,North,Kano,Furniture,Furniture Item 12,1785.79,1571.5,74.46,13.1,4.5,4.0,26,Consumer
ORD01268,2025-02-17,South,Uyo,Office Supplies,Office Supplies Item 14,441.98,300.55,92.49,18.5,2.6,7.8,34,Consumer
ORD01269,2025-06-01,South,Port Harcourt,Furniture,Furniture Item 8,2036.88,1792.46,-40.23,23.3,3.8,8.4,43,Small Business
ORD01270,2025-02-24,North,Kaduna,Office Supplies,Office Supplies Item 4,472.96,321.62,117.94,11.8,4.5,5.9,64,Corporate
ORD01271,2025-05-24,North,Kaduna,Office Supplies,Office Supplies Item 3,384.26,261.3,98.02,10.8,4.0,5.0,26,Corporate
ORD01272,2025-04-22,South,Uyo,Electronics,Electronics Item 7,970.71,698.91,128.98,24.5,3.0,8.6,55,Small Business
ORD01273,2025-02-01,North,Kaduna,Office Supplies,Office Supplies Item 9,425.36,289.24,115.74,8.0,4.3,4.8,24,Corporate
ORD01274,2025-10-24,East,Owerri,Electronics,Electronics Item 9,1079.04,776.91,215.79,13.3,3.9,4.3,62,Consumer
ORD01275,2025-02-09,North,Kano,Electronics,Electronics Item 11,621.49,447.47,121.86,14.0,3.7,5.2,60,Consumer
ORD01276,2025-03-30,North,Kano,Furniture,Furniture Item 7,1632.81,1436.88,92.62,10.5,4.7,4.6,38,Corporate
ORD01277,2025-02-20,South,Port Harcourt,Furniture,Furniture Item 12,1460.68,1285.4,20.03,17.7,4.1,8.9,41,Consumer
ORD01278,2025-04-22,South,Port Harcourt,Electronics,Electronics Item 9,848.38,610.83,96.13,27.8,2.7,8.9,21,Consumer
ORD01279,2025-09-26,South,Uyo,Office Supplies,Office Supplies Item 6,385.04,261.83,67.98,23.9,3.7,6.6,44,Small Business
ORD01280,2025-09-25,South,Uyo,Furniture,Furniture Item 14,1755.85,1545.15,33.95,16.8,4.0,9.2,36,Small Business
ORD01281,2025-08-22,South,Uyo,Furniture,Furniture Item 11,1994.65,1755.29,-28.19,22.4,3.4,7.3,58,Consumer
ORD01282,2025-04-07,North,Kaduna,Electronics,Electronics Item 3,988.94,712.03,195.61,13.7,4.5,3.0,44,Corporate
ORD01283,2025-09-18,East,Enugu,Furniture,Furniture Item 8,1511.26,1329.9,68.14,12.5,4.0,1.6,18,Small Business
ORD01284,2025-01-07,North,Kaduna,Furniture,Furniture Item 2,1409.31,1240.19,47.85,14.3,4.3,3.5,19,Small Business
ORD01285,2025-12-14,South,Port Harcourt,Office Supplies,Office Supplies Item 11,439.19,298.65,91.95,18.4,3.4,9.1,28,Corporate
ORD01286,2025-12-07,West,Ibadan,Furniture,Furniture Item 9,916.49,806.51,39.98,12.7,4.9,5.4,30,Corporate
ORD01287,2025-10-13,South,Port Harcourt,Office Supplies,Office Supplies Item 3,486.26,330.65,91.94,21.8,4.2,6.1,21,Small Business
ORD01288,2025-10-17,East,Enugu,Office Supplies,Office Supplies Item 7,536.23,364.64,137.14,10.7,3.4,6.2,23,Consumer
ORD01289,2025-06-01,East,Owerri,Office Supplies,Office Supplies Item 9,293.12,199.32,81.72,6.9,4.7,5.3,57,Consumer
ORD01290,2025-07-07,West,Lagos,Office Supplies,Office Supplies Item 2,359.89,244.73,96.98,8.4,4.2,2.6,35,Consumer
ORD01291,2025-05-19,East,Enugu,Office Supplies,Office Supplies Item 3,483.09,328.5,137.5,5.9,4.3,2.5,32,Corporate
ORD01292,2025-11-17,South,Uyo,Electronics,Electronics Item 7,1462.03,1052.66,219.64,21.6,1.6,7.0,57,Consumer
ORD01293,2025-04-08,West,Ibadan,Furniture,Furniture Item 13,1413.97,1244.3,94.92,8.8,4.2,4.6,52,Consumer
ORD01294,2025-01-31,North,Kaduna,Furniture,Furniture Item 8,1936.55,1704.17,114.32,10.2,3.8,2.5,58,Small Business
ORD01295,2025-12-14,East,Owerri,Office Supplies,Office Supplies Item 14,410.18,278.92,112.23,7.7,4.9,4.5,34,Consumer
ORD01296,2025-07-10,East,Owerri,Office Supplies,Office Supplies Item 13,396.51,269.62,92.38,14.5,4.9,3.9,33,Consumer
ORD01297,2025-09-29,South,Uyo,Electronics,Electronics Item 3,1181.67,850.8,256.27,10.5,2.4,8.0,61,Consumer
ORD01298,2025-04-29,North,Kano,Electronics,Electronics Item 12,1553.18,1118.29,369.41,7.0,4.1,4.4,21,Corporate
ORD01299,2025-08-27,North,Kano,Electronics,Electronics Item 10,1420.0,1022.4,345.05,6.2,4.0,4.3,18,Consumer
ORD01300,2025-07-21,West,Lagos,Electronics,Electronics Item 7,1038.34,747.6,256.55,5.5,4.5,5.3,63,Consumer
ORD01301,2025-11-23,West,Lagos,Electronics,Electronics Item 10,1001.99,721.43,227.47,8.8,4.4,3.5,29,Consumer
ORD01302,2025-05-22,South,Uyo,Office Supplies,Office Supplies Item 13,331.82,225.64,65.38,20.5,3.1,4.1,62,Consumer
ORD01303,2025-07-21,South,Uyo,Furniture,Furniture Item 9,1493.45,1314.24,-29.38,23.3,3.5,8.4,59,Consumer
ORD01304,2025-04-04,South,Uyo,Electronics,Electronics Item 2,624.84,449.89,106.07,18.4,2.8,5.7,55,Consumer
ORD01305,2025-06-26,South,Uyo,Office Supplies,Office Supplies Item 14,363.72,247.33,75.12,18.9,3.0,8.8,34,Small Business
ORD01306,2025-11-22,North,Kaduna,Furniture,Furniture Item 9,1862.9,1639.35,86.77,12.2,4.0,4.1,44,Consumer
ORD01307,2025-03-24,South,Port Harcourt,Furniture,Furniture Item 9,1437.04,1264.59,20.53,17.6,2.7,10.3,45,Corporate
ORD01308,2025-01-17,South,Uyo,Office Supplies,Office Supplies Item 13,461.37,313.73,75.81,25.9,2.6,6.0,27,Consumer
ORD01309,2025-10-26,West,Lagos,Furniture,Furniture Item 9,1526.54,1343.35,120.17,6.9,3.6,5.9,24,Consumer
ORD01310,2025-03-28,South,Port Harcourt,Office Supplies,Office Supplies Item 13,446.57,303.67,87.14,20.8,2.6,7.0,39,Small Business
ORD01311,2025-04-26,North,Kaduna,Furniture,Furniture Item 3,1702.2,1497.94,107.92,9.4,3.4,2.3,45,Consumer
ORD01312,2025-05-01,North,Kano,Office Supplies,Office Supplies Item 8,367.98,250.23,88.53,13.2,3.6,3.9,43,Small Business
ORD01313,2025-03-14,West,Lagos,Furniture,Furniture Item 10,1063.39,935.79,69.53,9.1,4.2,5.1,20,Consumer
ORD01314,2025-01-03,South,Port Harcourt,Furniture,Furniture Item 11,2050.44,1804.39,44.14,16.4,3.5,7.8,64,Consumer
ORD01315,2025-05-01,East,Owerri,Furniture,Furniture Item 12,1569.91,1381.52,80.46,11.5,4.0,5.2,48,Consumer
ORD01316,2025-06-17,East,Owerri,Electronics,Electronics Item 7,727.64,523.9,169.26,7.9,4.6,3.0,40,Consumer
ORD01317,2025-01-21,South,Uyo,Office Supplies,Office Supplies Item 8,452.93,307.99,91.84,19.5,3.0,9.4,43,Small Business
ORD01318,2025-08-08,West,Ibadan,Office Supplies,Office Supplies Item 12,537.2,365.3,126.12,14.2,5.0,3.6,61,Corporate
ORD01319,2025-12-05,North,Kano,Furniture,Furniture Item 1,1487.65,1309.14,119.56,6.6,4.5,3.7,21,Consumer
ORD01320,2025-09-02,North,Kano,Office Supplies,Office Supplies Item 4,556.9,378.69,151.78,7.9,4.4,3.7,32,Consumer
ORD01321,2025-11-16,South,Port Harcourt,Furniture,Furniture Item 14,1964.81,1729.04,-53.77,24.6,2.5,9.1,33,Consumer
ORD01322,2025-06-06,South,Uyo,Furniture,Furniture Item 1,1639.87,1443.09,-56.92,25.8,3.9,5.5,64,Corporate
ORD01323,2025-01-20,West,Lagos,Furniture,Furniture Item 5,993.63,874.39,64.48,9.2,4.2,6.2,38,Small Business
ORD01324,2025-04-21,West,Lagos,Office Supplies,Office Supplies Item 8,383.7,260.91,95.76,11.7,3.6,4.3,32,Small Business
ORD01325,2025-06-18,North,Kano,Furniture,Furniture Item 13,1288.03,1133.47,69.33,11.0,4.2,1.9,25,Consumer
ORD01326,2025-08-06,West,Ibadan,Furniture,Furniture Item 7,1705.95,1501.24,132.53,7.1,4.5,5.3,39,Consumer
ORD01327,2025-11-15,South,Uyo,Office Supplies,Office Supplies Item 11,662.45,450.46,115.13,24.4,2.3,6.9,55,Consumer
ORD01328,2025-07-23,West,Ibadan,Electronics,Electronics Item 4,1163.57,837.77,256.01,10.0,4.8,4.5,60,Corporate
ORD01329,2025-03-08,South,Uyo,Furniture,Furniture Item 13,1868.96,1644.68,-40.4,23.6,3.0,8.0,48,Consumer
ORD01330,2025-05-26,North,Kano,Office Supplies,Office Supplies Item 11,509.17,346.24,138.37,8.0,5.0,3.8,22,Corporate
ORD01331,2025-05-19,North,Kano,Office Supplies,Office Supplies Item 9,428.5,291.38,122.05,5.9,4.4,4.4,56,Consumer
ORD01332,2025-05-15,South,Port Harcourt,Furniture,Furniture Item 6,1231.54,1083.75,-12.55,21.7,3.5,7.8,24,Consumer
ORD01333,2025-04-02,North,Kano,Office Supplies,Office Supplies Item 5,423.65,288.08,113.58,8.7,4.2,6.3,49,Corporate
ORD01334,2025-05-18,South,Uyo,Electronics,Electronics Item 14,477.49,343.79,74.38,20.7,3.6,8.8,37,Consumer
ORD01335,2025-11-20,West,Ibadan,Furniture,Furniture Item 5,2504.04,2203.55,170.45,8.7,4.3,5.6,41,Consumer
ORD01336,2025-02-01,West,Lagos,Office Supplies,Office Supplies Item 9,351.85,239.26,101.47,5.3,4.2,3.2,52,Consumer
ORD01337,2025-05-21,South,Port Harcourt,Electronics,Electronics Item 12,1397.65,1006.3,230.96,19.1,3.6,4.0,46,Small Business
ORD01338,2025-09-22,East,Enugu,Furniture,Furniture Item 1,1823.8,1604.94,151.93,6.1,3.9,1.6,51,Small Business
ORD01339,2025-12-25,West,Ibadan,Office Supplies,Office Supplies Item 6,627.7,426.84,145.64,14.7,4.8,4.0,38,Consumer
ORD01340,2025-03-16,South,Port Harcourt,Office Supplies,Office Supplies Item 10,296.54,201.64,72.93,12.3,3.8,4.8,48,Consumer
ORD01341,2025-06-18,West,Lagos,Furniture,Furniture Item 5,1585.65,1395.37,101.78,9.3,3.6,6.0,62,Consumer
ORD01342,2025-05-16,East,Owerri,Furniture,Furniture Item 6,887.58,781.07,63.98,8.0,3.7,4.4,48,Consumer
ORD01343,2025-02-25,West,Ibadan,Office Supplies,Office Supplies Item 8,314.96,214.17,85.87,7.9,3.9,5.4,42,Consumer
ORD01344,2025-10-02,South,Uyo,Electronics,Electronics Item 14,1153.45,830.49,177.83,21.0,2.7,5.9,47,Consumer
ORD01345,2025-04-21,South,Port Harcourt,Office Supplies,Office Supplies Item 7,239.96,163.17,52.38,17.0,2.5,7.5,38,Consumer
ORD01346,2025-03-30,North,Kaduna,Office Supplies,Office Supplies Item 14,376.06,255.72,102.47,7.9,4.5,3.6,33,Small Business
ORD01347,2025-01-31,North,Kano,Furniture,Furniture Item 3,1257.85,1106.91,50.57,13.3,4.5,2.9,57,Consumer
ORD01348,2025-05-02,West,Lagos,Furniture,Furniture Item 14,1640.48,1443.63,104.47,9.4,5.0,2.1,56,Consumer
ORD01349,2025-05-01,South,Port Harcourt,Furniture,Furniture Item 2,1411.5,1242.12,8.51,19.0,3.4,6.9,26,Consumer
ORD01350,2025-12-22,East,Owerri,Office Supplies,Office Supplies Item 9,541.37,368.13,129.77,13.4,4.4,3.8,47,Consumer
ORD01351,2025-06-20,South,Port Harcourt,Furniture,Furniture Item 9,1791.05,1576.12,-16.11,21.5,3.5,6.3,27,Consumer
ORD01352,2025-06-11,West,Lagos,Furniture,Furniture Item 5,2058.81,1811.75,118.63,10.4,4.0,4.3,40,Small Business
ORD01353,2025-09-14,East,Owerri,Office Supplies,Office Supplies Item 13,386.75,262.99,93.93,12.9,4.1,5.4,64,Consumer
ORD01354,2025-06-02,South,Uyo,Electronics,Electronics Item 2,1088.88,783.99,171.89,20.4,2.5,9.0,33,Small Business
ORD01355,2025-05-24,North,Kano,Electronics,Electronics Item 9,1086.01,781.93,270.09,5.2,4.5,3.6,45,Corporate
ORD01356,2025-02-05,South,Uyo,Office Supplies,Office Supplies Item 2,333.24,226.61,71.04,17.8,3.3,7.7,42,Small Business
ORD01357,2025-02-02,West,Ibadan,Furniture,Furniture Item 7,1362.66,1199.14,116.38,5.8,3.9,1.9,21,Consumer
ORD01358,2025-05-22,West,Lagos,Furniture,Furniture Item 1,2113.4,1859.79,118.66,10.6,3.7,4.7,59,Consumer
ORD01359,2025-05-21,North,Kano,Furniture,Furniture Item 12,1750.76,1540.67,60.19,14.3,3.5,5.7,40,Consumer
ORD01360,2025-11-09,East,Enugu,Office Supplies,Office Supplies Item 14,428.14,291.13,123.89,5.1,4.6,3.8,58,Consumer
